geometry,OBJECTID,Shape,NAME,MAPCODE12,Map code subtype,Bioregion,Biome,Changed in version,Change reference,Conservation target,Biome code,Group code,Group name,Bioregional code,Legend,Veg Type SQKM 2012,Document Link,Subtype name,Book Sort,Polygon SQKM,SHAPE_LENG
Geocortex.Gis.Geometries.Polygon,85,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,0.096,1642.98057192492
Geocortex.Gis.Geometries.Polygon,86,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,1.6703,7385.26713131954
Geocortex.Gis.Geometries.Polygon,87,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,5.5909,30049.8858796212
Geocortex.Gis.Geometries.Polygon,88,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,0.6847,3641.28397684693
Geocortex.Gis.Geometries.Polygon,89,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,1.5966,10803.6375547131
Geocortex.Gis.Geometries.Polygon,90,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.2879,2369.58281045766
Geocortex.Gis.Geometries.Polygon,91,,Freshwater Lakes,W1, ,Waterbodies,Waterbodies,VM06,VegMap 2006,24,W,W,Waterbodies,W,W 1  Freshwater Lakes,589.7072,Descriptions\W_1_2006.docx, ,25 01 001,5.0959,11890.2996096584
Geocortex.Gis.Geometries.Polygon,92,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.2661,4017.4334181024
Geocortex.Gis.Geometries.Polygon,93,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,0.0503,1983.71603915943
Geocortex.Gis.Geometries.Polygon,94,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,2.2776,7085.01849488351
Geocortex.Gis.Geometries.Polygon,95,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,1.1539,8020.26519525993
Geocortex.Gis.Geometries.Polygon,96,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.8145,11695.3925512674
Geocortex.Gis.Geometries.Polygon,97,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,6.9821,22984.349091801
Geocortex.Gis.Geometries.Polygon,98,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,0.3706,3623.18903220888
Geocortex.Gis.Geometries.Polygon,99,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.4142,4851.42766974519
Geocortex.Gis.Geometries.Polygon,100,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.8525,8580.08011029177
Geocortex.Gis.Geometries.Polygon,101,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.4929,3606.45720553131
Geocortex.Gis.Geometries.Polygon,102,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.1303,3124.90880529645
Geocortex.Gis.Geometries.Polygon,103,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.2561,2838.78674901668
Geocortex.Gis.Geometries.Polygon,104,,Central Ruens Shale Renosterveld,FRs12, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 12  Central Ruens Shale Renosterveld,2012.1061,Descriptions\FRs12_2006.docx, ,01 12 012,40.9412,126874.491043185
Geocortex.Gis.Geometries.Polygon,105,,Central Ruens Shale Renosterveld,FRs12, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 12  Central Ruens Shale Renosterveld,2012.1061,Descriptions\FRs12_2006.docx, ,01 12 012,0.059,1371.67252801632
Geocortex.Gis.Geometries.Polygon,106,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.2113,2565.30216877269
Geocortex.Gis.Geometries.Polygon,107,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,0.1035,1353.05484527792
Geocortex.Gis.Geometries.Polygon,108,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.8799,11559.908435503
Geocortex.Gis.Geometries.Polygon,109,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,2.4897,18729.8298021037
Geocortex.Gis.Geometries.Polygon,110,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,0.0672,2250.17625441048
Geocortex.Gis.Geometries.Polygon,111,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,19.0937,33040.406401299
Geocortex.Gis.Geometries.Polygon,112,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.2577,3635.2695661616
Geocortex.Gis.Geometries.Polygon,113,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.1318,1876.4178413038
Geocortex.Gis.Geometries.Polygon,114,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,0.0704,1240.58051900945
Geocortex.Gis.Geometries.Polygon,115,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,2.1606,12150.3347418783
Geocortex.Gis.Geometries.Polygon,116,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.4094,5384.91089165813
Geocortex.Gis.Geometries.Polygon,117,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.0704,1135.94691887783
Geocortex.Gis.Geometries.Polygon,118,,Freshwater Lakes,W1, ,Waterbodies,Waterbodies,VM06,VegMap 2006,24,W,W,Waterbodies,W,W 1  Freshwater Lakes,589.7072,Descriptions\W_1_2006.docx, ,25 01 001,0.1086,1240.7388955243
Geocortex.Gis.Geometries.Polygon,119,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,0.6873,4547.26663401224
Geocortex.Gis.Geometries.Polygon,120,,Cape Estuarine Salt Marshes,AZe2, ,Estuarine Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZe,Estuarine Vegetation,AZe,AZe 2  Cape Estuarine Salt Marshes,159.6073,Descriptions\AZe_2_2006.docx, ,10 01 002,1.0409,7216.85966617801
Geocortex.Gis.Geometries.Polygon,121,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,2.7155,12776.7284052447
Geocortex.Gis.Geometries.Polygon,122,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.1306,1710.20215955701
Geocortex.Gis.Geometries.Polygon,123,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.3436,4029.27811852219
Geocortex.Gis.Geometries.Polygon,124,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.1313,1576.20846536946
Geocortex.Gis.Geometries.Polygon,125,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.6067,8491.68683514939
Geocortex.Gis.Geometries.Polygon,126,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,2.4546,10376.1755743348
Geocortex.Gis.Geometries.Polygon,127,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,1.4689,9930.2666648689
Geocortex.Gis.Geometries.Polygon,128,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.0534,953.14856996423
Geocortex.Gis.Geometries.Polygon,129,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,6.49,39178.5021478983
Geocortex.Gis.Geometries.Polygon,130,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,0.1384,1751.26958849989
Geocortex.Gis.Geometries.Polygon,131,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,20.1052,39299.1726383577
Geocortex.Gis.Geometries.Polygon,132,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,2.9435,20856.5722531044
Geocortex.Gis.Geometries.Polygon,133,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.4129,2904.61977569449
Geocortex.Gis.Geometries.Polygon,134,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,43.4634,41002.990818941
Geocortex.Gis.Geometries.Polygon,135,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,5.2591,25001.6089798667
Geocortex.Gis.Geometries.Polygon,136,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.0678,1626.01688200665
Geocortex.Gis.Geometries.Polygon,137,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.6956,6928.33932006902
Geocortex.Gis.Geometries.Polygon,138,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,0.1192,1810.15710044517
Geocortex.Gis.Geometries.Polygon,139,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.6369,11582.6469380344
Geocortex.Gis.Geometries.Polygon,140,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.057,2157.76236486465
Geocortex.Gis.Geometries.Polygon,141,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,3.2225,9571.63730582142
Geocortex.Gis.Geometries.Polygon,142,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.0849,1384.81281920182
Geocortex.Gis.Geometries.Polygon,143,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.1957,2675.53967415428
Geocortex.Gis.Geometries.Polygon,144,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,1.1768,8044.33017016746
Geocortex.Gis.Geometries.Polygon,145,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,198.0221,186856.942195337
Geocortex.Gis.Geometries.Polygon,146,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.064,1928.78622166682
Geocortex.Gis.Geometries.Polygon,147,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,1.1416,12134.8383409531
Geocortex.Gis.Geometries.Polygon,148,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,0.2455,1871.29165233633
Geocortex.Gis.Geometries.Polygon,149,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,0.5138,3953.13665045732
Geocortex.Gis.Geometries.Polygon,150,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.4872,3416.92563571055
Geocortex.Gis.Geometries.Polygon,151,,Agulhas Sand Fynbos,FFd7, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 7  Agulhas Sand Fynbos,230.5907,Descriptions\FFd_7_2006.docx, ,01 03 007,1.2085,5937.88002402224
Geocortex.Gis.Geometries.Polygon,152,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.1003,1181.64019272585
Geocortex.Gis.Geometries.Polygon,153,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.4981,3394.12740540739
Geocortex.Gis.Geometries.Polygon,154,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,1.0033,8100.69620582431
Geocortex.Gis.Geometries.Polygon,155,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.4177,4272.38661323258
Geocortex.Gis.Geometries.Polygon,156,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,18.6049,38848.4362776854
Geocortex.Gis.Geometries.Polygon,157,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,4.9559,11366.4004800123
Geocortex.Gis.Geometries.Polygon,158,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.3988,3409.23932703223
Geocortex.Gis.Geometries.Polygon,159,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,0.2123,1691.42289849951
Geocortex.Gis.Geometries.Polygon,160,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,1.2019,7512.31210491683
Geocortex.Gis.Geometries.Polygon,161,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.743,8952.65164319617
Geocortex.Gis.Geometries.Polygon,162,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.1185,3606.35290011635
Geocortex.Gis.Geometries.Polygon,163,,Southern Afrotemperate Forest,FOz1, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,22,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 1  Southern Afrotemperate Forest,806.7648,Descriptions\FOz_1_2006.docx, ,09 01 001,0.0962,4561.41245561165
Geocortex.Gis.Geometries.Polygon,164,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.0528,1069.41303931873
Geocortex.Gis.Geometries.Polygon,165,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,0.5338,3502.25027364591
Geocortex.Gis.Geometries.Polygon,166,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,4.9442,23883.723379576
Geocortex.Gis.Geometries.Polygon,167,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.0638,2312.30434714562
Geocortex.Gis.Geometries.Polygon,168,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.3369,2929.10024517308
